gene_id,ERR4198627,ERR4198629,ERR4198630,ERR4198632,ERR4198634,ERR4198636,ERR4198638,ERR4198640,ERR4198642
ENSG00000286661.1|ENSG00000286661,0,0,0,3,0,0,0,0,3
ENSG00000288990.1|ENSG00000288990,0,5,2,0,0,6,0,0,0
ENSG00000174007.9|CEP19,733,365,481,197,176,889,221,144,285
ENSG00000201441.1|RNU6-646P,0,1,0,1,0,2,1,2,1
ENSG00000119231.11|SENP5,11679,5471,8592,3228,2765,9056,1829,3088,2966
ENSG00000114503.11|NCBP2,8475,3629,6406,2301,1902,8288,1553,1760,2970
ENSG00000119227.8|PIGZ,73,71,57,14,42,165,49,159,118
ENSG00000239122.1|RNU2-11P,1,0,1,2,1,5,0,8,1
ENSG00000231443.2|ENSG00000231443,28,20,9,9,10,19,3,4,10
ENSG00000185485.14|SDHAP1,1528,827,995,455,444,2606,447,853,566
ENSG00000231464.1|ENSG00000231464,42,16,13,9,10,32,5,5,5
ENSG00000272741.1|ENSG00000272741,13,0,28,0,0,0,2,21,12
ENSG00000213123.11|DYNLT2B,1188,665,930,218,294,864,122,192,271
ENSG00000237418.1|ENSG00000237418,28,6,5,4,5,15,6,24,3
ENSG00000273331.1|TM4SF19-DYNLT2B,5,4,10,0,5,10,0,0,1
ENSG00000163960.12|UBXN7,9618,4973,6361,2945,2679,10887,1570,3617,2528
ENSG00000206644.1|RNU6-1279P,4,0,3,0,2,2,0,5,1
ENSG00000241868.3|RN7SL434P,11,6,1,6,0,14,2,6,2
ENSG00000225822.4|UBXN7-AS1,10,4,5,2,3,15,3,4,1
ENSG00000225240.1|ENSG00000225240,1,0,1,1,1,2,0,2,0
ENSG00000163961.4|RNF168,4213,2428,3987,1092,981,4626,481,775,857
ENSG00000273013.1|ENSG00000273013,9,17,50,6,10,22,2,7,5
ENSG00000225770.1|RPS29P3,13,3,4,2,1,19,0,1,4
ENSG00000174013.8|FBXO45,3951,1789,3105,1301,1081,3907,946,1076,1978
ENSG00000232065.2|LINC01063,18,5,0,6,6,31,0,8,5
ENSG00000174004.6|NRROS,43,22,11,0,0,16,0,3,0
ENSG00000163964.18|PIGX,1518,946,1186,465,548,1801,465,555,955
ENSG00000180370.10|PAK2,16717,8704,10818,4778,5737,14972,2579,3579,5122
ENSG00000272359.1|RNU4-89P,2,3,2,1,2,2,0,0,0
ENSG00000206892.1|RNU6-42P,8,4,6,10,5,14,0,1,1
ENSG00000289446.1|ENSG00000289446,23,2,13,11,15,54,6,0,10
ENSG00000230732.4|ENSG00000230732,30,23,38,33,23,83,9,176,12
ENSG00000225578.1|NCBP2-AS1,5,0,4,0,3,17,0,8,0
ENSG00000270170.2|NCBP2AS2,1565,520,761,385,375,1312,139,166,236
ENSG00000226008.1|SEPTIN14P3,2,10,1,2,7,3,2,17,2
ENSG00000163975.13|MELTF,725,190,182,45,53,162,6,67,9
ENSG00000228109.2|MELTF-AS1,286,50,59,37,17,158,30,29,26
ENSG00000075711.21|DLG1,7979,4100,5839,1867,1662,5937,870,1998,1402
ENSG00000265850.1|MIR4797,0,0,1,0,0,1,0,0,0
ENSG00000227375.6|DLG1-AS1,16,4,3,0,0,12,0,0,0
ENSG00000286870.1|ENSG00000286870,0,0,0,5,0,10,0,0,3
ENSG00000235126.1|ENSG00000235126,0,0,0,0,0,0,0,0,0
ENSG00000229912.1|ENSG00000229912,0,0,0,0,0,9,0,0,0
ENSG00000237167.1|ENSG00000237167,0,0,0,0,0,2,0,4,0
ENSG00000161267.12|BDH1,433,191,235,46,47,379,122,176,139
ENSG00000214135.9|ENSG00000214135,1459,582,952,475,310,1505,367,791,691
ENSG00000273308.1|ENSG00000273308,0,0,1,1,0,7,0,3,5
ENSG00000145016.16|RUBCN,2701,1294,1291,654,818,3557,1186,2201,2888
ENSG00000122068.13|FYTTD1,8274,4093,7163,2528,2786,7401,1405,2064,3108
ENSG00000234136.1|ENSG00000234136,0,0,0,0,0,0,0,0,0
ENSG00000114473.14|IQCG,1233,671,841,436,425,1646,315,577,541
ENSG00000199306.1|RNU6-858P,0,0,0,1,1,1,0,0,1
ENSG00000185621.11|LMLN,1368,717,933,415,444,1803,234,425,338
ENSG00000226435.11|ANKRD18DP,11,19,32,4,5,19,0,3,8
ENSG00000212297.1|RNU6-821P,0,1,0,0,1,2,0,0,1
ENSG00000232783.5|FRG2FP,0,0,0,0,0,7,0,0,0
ENSG00000236246.2|ENSG00000236246,0,0,0,0,0,0,0,0,0
ENSG00000230304.1|CICP6,0,0,0,1,0,1,0,0,1
ENSG00000233487.7|RPSAP69,6,3,2,0,1,4,1,1,0
ENSG00000289396.1|ENSG00000289396,38,60,59,38,33,91,16,94,10
ENSG00000272989.1|LINC02012,3,4,11,3,0,10,2,5,5
ENSG00000213519.2|ENSG00000213519,9,2,6,4,1,17,3,20,4
ENSG00000249626.1|ENSG00000249626,16,13,14,9,5,25,4,2,14
ENSG00000286909.1|ENSG00000286909,67,48,47,35,40,149,20,107,24
ENSG00000236833.1|ENSG00000236833,4,0,3,4,0,25,0,4,8
ENSG00000287286.1|ENSG00000287286,4,0,0,2,2,4,3,5,9
ENSG00000284146.1|MIR922,1,1,1,1,1,1,1,1,1
ENSG00000273375.1|ENSG00000273375,4,7,5,6,5,29,8,35,10
ENSG00000186001.14|LRCH3,7410,2877,4292,2080,1900,6585,1142,2242,1920
ENSG00000234742.1|ENSG00000234742,260,104,153,116,77,233,16,24,37
ENSG00000182899.17|RPL35A,77883,21667,36716,14485,14311,41568,2381,2092,5184
ENSG00000201622.1|RNU6-621P,1,1,0,0,0,2,1,1,2
ENSG00000286755.1|ENSG00000286755,5,4,3,0,0,0,0,0,0
ENSG00000232832.1|LMLN-AS1,1,1,1,1,1,1,1,1,1
ENSG00000213113.3|TUBB8P8,4,1,3,0,0,7,1,0,0
ENSG00000236438.7|FAM157A,296,146,132,100,96,487,39,201,41
ENSG00000222792.1|RNU6-860P,1,1,1,0,1,1,0,2,1
ENSG00000248302.3|BNIP3P41,0,0,0,4,0,1,0,0,1
ENSG00000131127.14|ZNF141,5404,3900,5880,2289,1948,5383,810,1952,1514
ENSG00000248564.1|ENSG00000248564,0,0,0,0,2,4,0,0,0
ENSG00000281016.1|ENSG00000281016,0,4,2,0,0,0,0,0,0
ENSG00000182903.16|ZNF721,2982,1213,2375,1218,997,3944,810,2938,1625
ENSG00000174227.16|PIGG,2878,1433,1608,704,729,3798,418,1550,684
ENSG00000283183.3|ENSG00000283183,37,64,55,86,260,693,154,484,374
ENSG00000133256.13|PDE6B,192,162,152,35,78,212,60,161,68
ENSG00000242686.4|PDE6B-AS1,22,10,25,10,5,33,10,90,10
ENSG00000215375.6|MYL5,526,283,328,128,196,1022,91,270,137
ENSG00000169026.13|SLC49A3,8,4,6,0,0,0,0,0,0
ENSG00000272602.6|ZNF595,1862,951,1464,471,451,1587,310,759,682
ENSG00000289361.1|ENSG00000289361,195,197,273,81,63,197,62,116,155
ENSG00000250238.1|ENSG00000250238,1,0,0,2,0,1,2,3,12
ENSG00000250312.8|ZNF718,2971,1474,1897,784,395,2009,333,731,487
ENSG00000275426.1|ENSG00000275426,8,8,10,7,5,12,7,50,21
ENSG00000250892.1|ENSG00000250892,1,0,0,0,0,0,0,0,0
ENSG00000198155.5|ZNF876P,665,486,652,117,210,565,66,367,234
ENSG00000251188.1|ENSG00000251188,48,108,76,8,11,34,0,17,3
ENSG00000251689.1|ENSG00000251689,28,34,49,4,6,24,2,4,1
ENSG00000186777.12|ZNF732,1001,646,697,120,135,557,24,69,38
ENSG00000286705.1|ENSG00000286705,204,48,66,47,36,71,14,37,35
ENSG00000251535.1|ENSG00000251535,4,7,2,2,8,14,0,1,2
ENSG00000250321.1|ENSG00000250321,1343,435,620,461,260,892,68,22,125
ENSG00000207642.1|MIR571,1,5,4,2,2,10,1,3,0
ENSG00000249025.1|ZNF519P4,9,5,8,5,3,7,1,1,4
ENSG00000272885.1|ENSG00000272885,17,4,8,10,5,13,2,38,10
ENSG00000251595.7|ABCA11P,694,380,586,147,101,790,97,386,288
ENSG00000273238.3|TMEM271,34,39,35,55,112,276,68,133,221
ENSG00000272927.1|ENSG00000272927,25,12,12,12,6,11,2,45,5
ENSG00000169020.10|ATP5ME,8115,2567,3223,1305,1352,5105,792,645,1062
ENSG00000090316.16|MAEA,6385,2219,2920,1019,1030,3981,399,767,650
ENSG00000163945.19|UVSSA,866,559,534,392,429,2946,214,1852,290
ENSG00000254094.1|ENSG00000254094,5,4,1,0,2,25,0,4,0
ENSG00000253399.1|ENSG00000253399,3,5,3,0,2,7,0,9,5
ENSG00000235608.2|NKX1-1,3,0,0,0,0,0,0,0,0
ENSG00000248416.1|ENSG00000248416,0,0,0,0,0,0,0,0,0
ENSG00000168993.15|CPLX1,398,32,71,60,89,259,139,76,407
ENSG00000260262.1|ENSG00000260262,0,3,1,0,0,7,0,9,3
ENSG00000178950.18|GAK,4811,1855,2151,1092,1387,6354,665,1665,909
ENSG00000127419.17|TMEM175,795,283,317,252,355,1508,263,599,386
ENSG00000145214.14|DGKQ,1002,472,299,197,454,1770,178,514,295
ENSG00000145217.14|SLC26A1,19,14,11,9,22,28,9,17,6
ENSG00000127415.13|IDUA,203,98,54,38,86,387,54,240,42
ENSG00000127418.15|FGFRL1,4733,1917,2563,722,1538,4044,351,544,361
ENSG00000250259.1|ENSG00000250259,0,0,0,1,4,7,0,11,0
ENSG00000178222.13|RNF212,88,7,11,7,0,17,4,0,5
ENSG00000251652.1|ENSG00000251652,0,0,1,2,0,4,1,2,0
ENSG00000215367.11|TMED11P,0,0,0,0,0,0,0,0,0
ENSG00000212458.1|ENSG00000212458,0,0,0,0,0,1,0,2,0
ENSG00000159674.12|SPON2,159,10,44,38,13,198,13,38,6
ENSG00000280927.1|CTBP1-AS,0,0,0,5,0,11,4,0,5
ENSG00000159692.16|CTBP1,16423,5907,6624,2495,3176,11190,1191,2002,1972
ENSG00000196810.5|CTBP1-DT,1619,882,1175,575,523,2618,370,737,576
ENSG00000185619.18|PCGF3,8249,2795,3948,2063,2041,7306,878,2035,2133
ENSG00000272588.1|ENSG00000272588,4,3,10,12,9,17,7,11,4
ENSG00000249592.7|ENSG00000249592,1097,446,509,354,220,1581,105,408,168
ENSG00000233799.1|ENSG00000233799,11,5,10,7,4,25,1,10,3
ENSG00000286205.1|ENSG00000286205,6,5,0,6,0,42,9,46,8
ENSG00000251639.2|ENSG00000251639,6,1,0,3,0,9,5,0,2
ENSG00000227189.2|ENSG00000227189,3,2,0,5,0,4,0,1,0
ENSG00000273179.1|ENSG00000273179,3,1,3,3,0,19,0,0,0
ENSG00000123933.17|MXD4,8248,3181,2234,1063,1311,5176,804,865,734
ENSG00000284276.1|MIR4800,1,1,1,1,1,1,1,1,1
ENSG00000174137.14|FAM53A,210,68,70,12,23,97,5,30,5
ENSG00000163950.13|SLBP,4368,1637,3588,1170,1143,3228,469,533,1118
ENSG00000168936.11|TMEM129,2765,1352,951,566,865,3129,407,520,515
ENSG00000068078.20|FGFR3,2414,1956,2298,1978,3464,11140,642,1452,495
ENSG00000168924.15|LETM1,6739,2630,4078,1408,1450,6313,1352,1472,2040
ENSG00000109685.19|NSD2,43063,18578,22528,6547,6877,25008,3233,7925,6955
ENSG00000284587.1|MIR943,0,0,1,0,0,0,0,1,1
ENSG00000185049.16|NELFA,6215,1856,2515,1142,1223,3811,412,655,439
ENSG00000130997.16|POLN,132,26,71,18,18,231,16,20,38
ENSG00000250623.1|ENSG00000250623,0,0,0,0,0,0,0,0,0
ENSG00000249047.2|COX6B1P5,0,0,0,3,0,0,0,0,0
ENSG00000214367.9|HAUS3,2134,1320,1873,753,604,2276,458,999,868
ENSG00000244459.3|ENSG00000244459,8,2,2,0,0,9,0,0,0
ENSG00000207009.1|Y_RNA,5,2,1,0,0,2,0,3,0
ENSG00000013810.21|TACC3,6631,2061,2198,370,450,2016,121,356,109
ENSG00000249784.1|SCARNA22,10,3,4,162,22,33,2,2,2
ENSG00000243449.8|C4orf48,1103,120,147,18,76,332,20,20,0
ENSG00000185818.8|NAT8L,1215,487,1268,411,606,2867,1273,1085,805
ENSG00000249006.1|ENSG00000249006,6,4,5,3,1,13,5,6,7
ENSG00000197386.14|HTT,11463,5641,6464,2745,3048,15327,2125,5215,3088
ENSG00000199335.1|RNU6-204P,0,0,0,1,0,0,0,0,1
ENSG00000251075.2|HTT-AS,0,0,4,0,0,33,0,17,15
ENSG00000278778.1|ENSG00000278778,0,0,0,0,0,0,0,1,2
ENSG00000274693.1|ENSG00000274693,0,0,0,0,0,0,0,0,0
ENSG00000188981.11|MSANTD1,64,15,33,28,18,113,44,148,47
ENSG00000159733.14|ZFYVE28,71,26,29,42,65,249,32,87,72
ENSG00000251148.1|ENSG00000251148,0,0,0,0,0,0,0,0,0
ENSG00000239247.3|RN7SL589P,0,1,0,2,0,0,0,3,0
ENSG00000249077.1|ENSG00000249077,0,0,0,0,0,0,0,0,0
ENSG00000206113.11|CFAP99,22,0,9,0,3,64,0,5,3
ENSG00000063978.16|RNF4,12336,4363,6302,2522,2552,8291,1234,1417,2092
ENSG00000251229.1|ENSG00000251229,0,0,0,0,0,0,0,0,0
ENSG00000206738.1|Y_RNA,0,0,0,0,0,0,0,0,0
ENSG00000125386.16|FAM193A,6056,2573,3074,1319,1431,6163,893,2511,1717
ENSG00000168884.15|TNIP2,1705,620,687,340,259,1176,137,176,142
ENSG00000087266.17|SH3BP2,3206,1368,1501,551,1059,3571,789,1620,968
ENSG00000087274.19|ADD1,30654,10167,14414,5529,6520,21370,5418,6518,8769
ENSG00000287099.1|ENSG00000287099,0,0,0,0,0,0,0,0,2
ENSG00000109736.15|MFSD10,6165,1355,1442,827,1105,3463,244,410,192
ENSG00000087269.16|NOP14,3525,1293,2476,636,558,2887,321,534,488
ENSG00000125388.20|GRK4,586,158,315,195,227,846,134,343,487
ENSG00000248399.1|ENSG00000248399,2,1,0,0,1,11,0,0,3
ENSG00000248155.1|ENSG00000248155,2,1,1,0,1,2,0,0,0
ENSG00000249673.8|NOP14-AS1,1749,752,1107,513,675,2413,505,656,724
ENSG00000248840.2|ENSG00000248840,2,5,4,3,2,19,2,40,1
ENSG00000159788.20|RGS12,5339,1881,2198,829,1292,5184,697,1995,1206
ENSG00000248843.1|ENSG00000248843,0,0,0,0,0,0,0,0,0
ENSG00000109758.9|HGFAC,99,19,25,23,20,151,15,62,21
ENSG00000175920.18|DOK7,48,11,17,0,14,55,0,6,3
ENSG00000216560.4|LINC00955,0,0,0,0,0,2,0,0,0
ENSG00000250681.1|ENSG00000250681,0,0,0,0,0,0,0,0,0
ENSG00000250632.1|LINC02171,0,0,0,0,0,0,0,0,2
ENSG00000286900.1|ENSG00000286900,17,3,8,12,5,9,12,14,6
ENSG00000163956.13|LRPAP1,9412,3740,4824,2307,2040,8428,1303,1892,1706
ENSG00000270090.5|ENSG00000270090,3,0,0,1,0,5,0,0,2
ENSG00000250986.1|LINC02600,64,22,72,33,79,232,17,45,142
ENSG00000184160.8|ADRA2C,454,87,174,49,64,270,8,18,32
ENSG00000271977.1|ENSG00000271977,0,10,20,0,7,0,5,0,0
ENSG00000251669.6|FAM86EP,479,251,356,121,99,574,75,65,75
ENSG00000253917.4|ENSG00000253917,31,0,0,9,0,47,0,5,4
ENSG00000251271.3|ALG1L7P,4,0,0,1,0,36,0,0,4
ENSG00000284727.1|ENSG00000284727,15,8,7,2,9,13,1,42,7
ENSG00000243894.1|RPS3AP16,22,10,18,9,7,21,2,11,6
ENSG00000250940.1|ENSG00000250940,2,1,1,0,1,1,0,2,1
ENSG00000163982.6|OTOP1,17,0,0,0,0,7,0,0,0
ENSG00000132406.12|TMEM128,2035,859,2147,699,694,2086,308,332,669
ENSG00000289032.1|ENSG00000289032,31,14,23,9,13,46,4,3,4
ENSG00000248516.1|ENSG00000248516,3,0,0,8,5,6,0,7,0
ENSG00000145220.14|LYAR,1244,487,954,236,164,967,114,252,188
ENSG00000168826.16|ZBTB49,990,397,533,286,228,946,165,352,295
ENSG00000168824.15|NSG1,3730,1023,2011,1503,1865,7224,2421,2323,9365
ENSG00000168818.10|STX18,3276,1126,2289,671,689,2432,341,659,710
ENSG00000237170.3|RPS7P15,0,1,3,0,0,0,0,0,0
ENSG00000247708.8|STX18-AS1,1018,323,748,290,214,1363,198,1182,462
ENSG00000248221.1|STX18-IT1,4,0,5,3,3,15,2,15,4
ENSG00000280310.1|ENSG00000280310,38,10,25,6,7,40,6,39,17
ENSG00000273396.3|LINC01396,8,3,2,0,0,9,2,18,5
ENSG00000163132.8|MSX1,1286,109,576,90,24,844,40,64,55
ENSG00000251587.1|LDHAP1,5,0,3,2,0,0,0,0,0
ENSG00000200761.1|RN7SKP113,3,0,2,0,0,1,0,0,0
ENSG00000170891.11|CYTL1,424,14,33,17,0,2,0,0,0
ENSG00000152953.13|STK32B,1322,89,170,220,146,262,184,266,748
ENSG00000252266.1|Y_RNA,0,0,0,0,0,0,0,0,0
ENSG00000201496.1|RN7SKP275,5,0,1,2,0,1,0,0,0
ENSG00000082929.8|LINC01587,4,0,0,4,2,15,0,3,3
ENSG00000173040.13|EVC2,606,109,94,22,29,78,4,9,0
ENSG00000249896.2|JAKMIP1-DT,63,38,21,19,19,102,33,71,134
ENSG00000251408.1|ENSG00000251408,3,5,3,10,5,9,5,14,15
ENSG00000288588.1|ENSG00000288588,0,0,0,0,0,5,0,0,0
ENSG00000109501.15|WFS1,2925,1013,909,380,844,1929,487,423,410
ENSG00000286176.2|ENSG00000286176,9,11,14,19,17,719,13,52,30
ENSG00000074211.14|PPP2R2C,269,152,269,87,346,1283,622,1629,2221
ENSG00000181215.15|C4orf50,203,11,36,81,50,670,215,483,909
ENSG00000263631.1|MIR378D1,0,0,0,0,0,1,0,0,0
ENSG00000152969.20|JAKMIP1,49,48,19,0,117,36,0,168,167
ENSG00000284684.1|ENSG00000284684,0,0,0,0,0,0,0,0,0
ENSG00000287786.1|ENSG00000287786,0,0,0,0,0,0,0,0,0
ENSG00000072840.13|EVC,2758,581,609,291,367,1484,430,573,245
ENSG00000072832.15|CRMP1,41092,10779,11387,9033,15237,39281,6372,10705,17707
ENSG00000289414.1|ENSG00000289414,41,25,14,17,51,106,15,11,11
ENSG00000013288.9|MAN2B2,2326,819,811,522,646,2117,614,664,644
ENSG00000179010.16|MRFAP1,14765,5093,9756,3333,3634,14133,3349,2735,5405
ENSG00000251580.3|LINC02482,311,117,125,92,85,341,39,150,88
ENSG00000284847.1|ENSG00000284847,1,0,0,0,0,0,0,0,0
ENSG00000170846.17|ENSG00000170846,2035,1129,1395,420,567,2426,227,319,661
ENSG00000246526.3|LINC02481,10,0,7,0,5,21,0,7,0
ENSG00000163993.7|S100P,131,30,22,9,5,104,0,1,0
ENSG00000279859.2|ENSG00000279859,2,0,0,3,3,13,5,8,7
ENSG00000282742.1|ENSG00000282742,1,2,3,3,3,9,3,9,5
ENSG00000272620.2|AFAP1-AS1,9,7,4,3,7,20,4,25,0
ENSG00000287164.1|ENSG00000287164,0,0,0,0,0,0,0,0,0
ENSG00000196526.11|AFAP1,12215,1964,2720,1819,2433,9267,1553,2827,3285
ENSG00000228919.5|ENSG00000228919,3,0,2,0,0,19,1,3,0
ENSG00000163995.21|ABLIM2,322,93,131,68,144,487,164,395,444
ENSG00000207807.1|MIR95,0,0,0,0,1,1,1,2,1
ENSG00000273267.1|ENSG00000273267,0,0,0,5,2,0,2,0,3
ENSG00000251460.1|ENSG00000251460,0,0,0,5,0,3,2,2,2
ENSG00000287331.1|ENSG00000287331,0,0,0,0,0,0,0,0,0
ENSG00000132405.19|TBC1D14,12772,5832,8522,2882,3364,13098,2806,2840,4926
ENSG00000245748.1|ENSG00000245748,0,0,3,6,1,20,2,2,0
ENSG00000173011.12|TADA2B,2419,965,1391,673,713,2579,460,837,810
ENSG00000245468.5|LINC02447,44,20,31,19,6,60,9,7,2
ENSG00000264658.1|MIR4798,0,1,0,0,0,2,1,6,0
ENSG00000266690.1|MIR4274,0,1,0,0,0,0,0,5,0
ENSG00000178988.11|MRFAP1L1,6992,3207,5742,2175,2236,8137,1668,2099,3818
ENSG00000186222.5|BLOC1S4,1226,435,696,347,325,924,140,105,178
ENSG00000170871.12|KIAA0232,8926,5149,8019,3118,3241,10500,2028,4743,4593
ENSG00000287104.1|ENSG00000287104,97,35,31,53,54,185,27,45,47
ENSG00000187904.3|ENSG00000187904,7,10,6,6,2,10,2,7,2
ENSG00000202392.1|RN7SKP292,20,1,6,6,2,14,3,10,0
ENSG00000173013.6|CCDC96,78,32,55,34,31,234,17,36,22
ENSG00000109519.13|GRPEL1,2434,916,1494,836,819,2173,394,411,702
ENSG00000200867.1|RN7SKP36,22,0,8,0,4,6,0,1,0
ENSG00000184985.16|SORCS2,3313,1903,1139,354,552,4428,1254,2318,1881
ENSG00000178597.7|PSAPL1,5,18,2,0,0,15,0,0,2
ENSG00000250471.2|GMPSP1,611,279,377,70,73,356,37,41,60
ENSG00000125089.18|SH3TC1,383,92,59,25,10,58,0,2,5
ENSG00000249145.4|LINC02517,0,0,0,0,0,0,0,0,0
ENSG00000170801.10|HTRA3,104,37,35,14,11,16,0,0,4
ENSG00000251615.3|ENSG00000251615,214,103,228,108,67,511,106,220,302
ENSG00000202054.1|RNA5SP152,0,0,0,0,0,0,0,0,0
ENSG00000251186.1|ENSG00000251186,0,0,0,0,0,0,0,0,0
ENSG00000155275.19|TRMT44,1444,663,763,407,329,1751,251,721,316
ENSG00000087008.16|ACOX3,2132,578,878,341,327,1876,306,577,473
ENSG00000205959.4|ENSG00000205959,122,63,32,44,65,228,33,101,24
ENSG00000155269.12|GPR78,5,116,23,19,13,43,3,11,14
ENSG00000109625.19|CPZ,142,22,0,0,1,57,0,0,0
ENSG00000258507.1|ENSG00000258507,0,0,0,0,0,0,0,0,0
ENSG00000215612.8|HMX1,78,0,22,4,14,98,5,0,0
ENSG00000249272.1|UNC93B8,3,0,0,1,2,8,0,2,0
ENSG00000284636.1|ENSG00000284636,4,0,1,0,2,0,0,0,0
ENSG00000271057.1|ENSG00000271057,1,1,2,0,0,0,0,4,1
ENSG00000251313.1|ENSG00000251313,2,1,2,2,1,4,1,6,0
ENSG00000203436.2|Metazoa_SRP,1,0,0,0,0,0,0,0,0
ENSG00000249767.1|ENPP7P10,0,0,0,0,0,4,0,1,0
ENSG00000229924.3|FAM90A26,0,5,0,0,0,0,0,0,0
ENSG00000231396.3|USP17L10,0,0,0,0,0,1,0,0,0
ENSG00000233136.3|USP17L11,0,0,1,0,0,1,0,0,1
ENSG00000227551.1|USP17L12,0,0,1,0,0,1,0,0,1
ENSG00000232399.4|USP17L13,0,0,1,0,0,1,0,0,1
ENSG00000249482.1|USP17L14P,0,0,1,0,0,1,0,0,1
ENSG00000223569.8|USP17L15,0,0,0,1,0,1,1,0,0
ENSG00000250231.1|USP17L16P,0,0,0,1,0,1,0,0,0
ENSG00000249104.3|USP17L17,0,0,0,1,0,1,0,0,0
ENSG00000250844.3|USP17L18,0,0,0,1,0,1,0,1,0
ENSG00000248920.3|USP17L19,0,0,0,0,0,0,0,1,0
ENSG00000250745.3|USP17L20,0,0,0,0,0,0,1,0,0
ENSG00000249811.3|USP17L21,0,0,0,0,0,0,0,1,0
ENSG00000248933.3|USP17L22,0,0,0,0,0,0,0,0,0
ENSG00000250913.2|USP17L23,0,0,0,0,0,1,1,0,0
ENSG00000232264.5|USP17L24,0,0,0,0,0,0,0,0,0
ENSG00000230430.5|USP17L25,0,0,0,0,0,0,0,0,0
ENSG00000229579.5|USP17L26,0,0,0,0,0,0,0,0,0
ENSG00000227140.3|USP17L5,0,0,0,0,0,0,0,0,0
ENSG00000235780.3|USP17L27,0,0,0,0,0,0,0,0,0
ENSG00000231051.3|USP17L28,0,0,0,0,0,0,0,0,0
ENSG00000231637.3|USP17L29,0,0,0,0,0,0,0,0,0
ENSG00000251694.1|USP17L9P,0,0,0,0,0,1,0,0,0
ENSG00000228856.3|USP17L30,0,0,0,0,0,0,0,0,0
ENSG00000205946.1|USP17L6P,0,0,0,0,0,1,0,0,0
ENSG00000288075.1|ENSG00000288075,358,164,302,115,83,380,65,238,69
ENSG00000219492.4|ENSG00000219492,0,0,0,0,0,0,0,0,0
ENSG00000188438.4|DEFB108F,0,0,0,0,0,0,0,0,0
ENSG00000252307.1|RNA5SP153,0,0,0,0,0,0,0,1,0
ENSG00000232773.2|DEFB130D,0,0,0,0,0,0,0,0,0
ENSG00000186146.2|DEFB131A,0,0,0,0,0,0,0,0,0
ENSG00000248364.1|OR7E86P,0,1,0,0,1,1,0,1,0
ENSG00000250884.1|OR7E85P,0,0,0,0,0,0,0,1,0
ENSG00000249866.1|OR7E83P,0,0,0,0,0,1,0,1,0
ENSG00000249443.1|ENSG00000249443,0,0,0,0,0,1,0,1,0
ENSG00000221275.1|MIR548I2,0,0,0,0,0,0,0,0,0
ENSG00000249799.1|SNRPCP13,0,0,0,0,0,6,0,3,0
ENSG00000251087.3|ALG1L3P,0,0,0,0,0,0,0,0,0
ENSG00000250342.1|SNRPCP16,8,1,1,0,0,4,0,3,3
ENSG00000287972.1|ENSG00000287972,2,0,0,0,0,0,0,10,1
ENSG00000163612.10|FAM86KP,11,0,0,0,0,0,0,0,0
ENSG00000250268.3|ALG1L14P,2,1,1,1,0,2,1,3,0
ENSG00000284689.1|OR7E84P,1,1,1,0,2,1,0,0,0
ENSG00000251624.1|UNC93B7,2,0,0,0,2,3,0,0,0
ENSG00000284648.1|ENSG00000284648,7,2,4,0,2,9,6,1,0
ENSG00000242034.1|ENSG00000242034,5,1,1,2,0,1,0,4,0
ENSG00000244004.1|RPS3AP19,3,0,2,3,3,4,3,9,1
ENSG00000287117.1|ENSG00000287117,30,6,33,22,11,64,10,13,18
ENSG00000250942.1|ENPP7P11,2,3,3,0,2,0,3,6,4
ENSG00000186234.7|FAM86MP,3,0,4,0,2,13,0,0,0
ENSG00000249563.1|ENSG00000249563,0,0,0,0,0,0,0,0,0
ENSG00000250425.1|OR7E35P,0,0,2,1,2,9,0,0,0
ENSG00000109667.12|SLC2A9,16,0,2,0,2,25,10,7,6
ENSG00000252002.1|RNA5SP154,0,0,0,1,0,0,0,0,0
ENSG00000249219.1|ENSG00000249219,0,0,0,0,0,0,0,0,0
ENSG00000250413.1|SLC2A9-AS1,0,0,0,0,0,0,0,0,0
ENSG00000169676.6|DRD5,9,4,4,3,0,5,0,0,6
ENSG00000071127.17|WDR1,20127,7074,11842,3337,3117,10373,2309,3759,4322
ENSG00000261490.1|ENSG00000261490,73,39,79,45,75,188,52,415,76
ENSG00000264931.1|MIR3138,5,2,2,1,4,6,1,4,0
ENSG00000223086.1|RNA5SP155,4,3,3,2,3,4,0,2,0
ENSG00000178163.8|ZNF518B,12835,5558,8188,2283,2046,8849,1830,2260,3317
ENSG00000287154.1|ENSG00000287154,0,0,0,0,0,3,0,0,0
ENSG00000248419.2|ENSG00000248419,0,0,0,0,0,0,0,0,0
ENSG00000109684.16|CLNK,7,2,0,4,0,4,2,0,6
ENSG00000207716.1|MIR572,0,0,0,0,0,0,0,0,0
ENSG00000002587.10|HS3ST1,402,45,267,20,61,187,51,31,232
ENSG00000222182.1|RNA5SP156,0,0,0,0,0,1,0,0,0
ENSG00000287778.2|ENSG00000287778,21,7,18,4,5,23,5,2,22
ENSG00000251152.1|ENSG00000251152,0,0,0,2,0,0,0,2,3
ENSG00000250896.1|RNPS1P1,1128,366,593,176,155,686,64,97,131
ENSG00000249995.1|ECM1P2,0,0,0,0,0,0,0,0,0
ENSG00000249780.1|ENSG00000249780,2,2,2,0,0,3,2,3,2
ENSG00000250098.1|ENSG00000250098,0,0,0,0,0,4,0,2,0
